ID;SALIS;MIESTAS;TIKSLAS;DATALAIKAS;RENGINYS;DATA_NUO;DATA_IKI;INFORMACIJA;PATVIRTINTA;VARDAS;PAVARDE;PAREIGOS;ISTAIGA
1963;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Virgina;Skirienė;"Poskyrio vedėjas";"Verslo organizavimo poskyris"
1981;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Irena;Mikalauskienė;"Poskyrio vedėjas";"Teritorijų tvarkymo poskyris"
1982;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Birutė;Žarnauskienė;"Vyriausiasis specialistas";"Miesto ūkio departamentas"
1983;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Rima;Čekanauskienė;Vedėjas;"Pirkimų procedūrų poskyris"
1984;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Jūratė;Dailidonienė;Vedėjas;"Dokumentų rengimo poskyris"
1985;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Audronė;Čibirienė;"Direktoriaus pavaduotojas";"Socialinių reikalų departamentas"
1986;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Remigijus;Ramanauskas;"Direktoriaus pavaduotojas";"UAB „Naujamiesčio būstas“"
1987;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Gintaras;Tamošiūnas;"Skyriaus vedėjas";"Viešosios tvarkos skyrius"
1988;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Giedrė;Čeponytė;"Poskyrio vedėjas";"Želdynų poskyris"
1989;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Beatričė;Raguotienė;Vedėjas;"Miesto estetikos poskyris"
1990;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Gabrielė;Vazniokaitė;"L. e. vedėjo pavaduotojo pareigas";"Juridinis skyrius"
1991;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Edvardas;Varoneckas;"Direktoriaus pavaduotojas";"Teisės departamentas"
1992;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Laura;Kriaučiūnaitė;"Vyriausiasis specialistas";"Etikos ir nusižengimų tyrimų skyrius"
1994;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Sigitas;Bargaila;Vedėjas;"Interesantų aptarnavimo skyrius"
1995;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Jolanta;Narušienė;Vedėjas;"Planavimo poskyris"
1996;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Giedrė;Preikšienė;"Vyriausioji specialistė";"Planavimo poskyris"
1997;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Žilvinas;Abaravičius;Vedėjas;"Užsienio ryšių skyrius"
1998;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Dalia;Švedienė;"Vyriausiasis specialistas";"Administracijos sekretoriatas"
1999;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-06;;1;Janina;Slepovienė;"Vedėjas – vyriausiasis buhalteris";Buhalterija
2000;Latvija;Ryga;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su kolegų darbu, pasidalyti darbo patirtimi";2008-06-04;2008-06-07;;1;Rasa;Laiconienė;"Skyriaus vedėjas";"Socialinės paramos skyrius"
2001;Estija;Talinas;Projektas;2008-06-10;"Dalyvauti projekto „REBECEE“ darbo grupės susitikime.";2008-06-11;2008-06-13;;1;Rūta;Matonienė;Vedėjas;"Plėtros projektų skyrius"
2002;Estija;Talinas;Projektas;2008-06-10;"Dalyvauti projekto „REBECEE“ darbo grupės susitikime.";2008-06-11;2008-06-13;;1;Aušra;Sičiūnienė;"Poskyrio vedėjas";"Tarptautinių projektų poskyris"
2003;Izraelis;"Yad Vashem";;2008-06-10;"Dalyvauti seminare-stažuotėje „Mokymas apie Holokaustą“.";2008-06-15;2008-06-26;;1;Vita;Kirkilienė;*;"Švietimo įstaigos"
2021;Suomija;Joensu;Kita;2008-06-10;"Dalyvauti „Europos kultūros sostinė 2009“ suvenyro įteikimo Joensu miestui renginyje ir Rytų Suomijos parodoje-mugėje.";2008-06-05;2008-06-07;;1;Audronė;Kraštinaitienė;"Vyriausiasis specialistas";"Užsienio ryšių skyrius"
2022;Suomija;Helsinkis;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su Helsinkio miesto  viešojo transporto sistema.";2008-05-29;2008-05-30;;1;Henrikas;Mackela;Vedėjas;"Eismo organizavimo skyrius"
2041;Portugalija;"Festroia Setubal";"Dvišalis bendradarbiavimas";2008-06-10;"tarptautinis festivalis Festroia";2008-06-06;2008-06-15;;1;Greta;Akcijonaitis;direktorė;"viešoji įstaiga „Skalvijos“ kino centras"
2042;Čekija;Olomouce;"Dvišalis bendradarbiavimas";2008-06-10;"Dalyvauti XXXVI tarptautiniame chorų dainų  festivalyje.";2008-06-04;2008-06-06;;1;Petras;Vailionis;direktorius;"Vilniaus chorinio dainavimo mokykla „Liepaitės“"
2043;Austrija;Viena;;2008-06-10;"Dalyvauti Europos saugumo ir bendradarbiavimo organizacijoje „Nacionalinių institucijų vaidmuo kovoje su rasizmu ir ksenofobija tautinių mažumų ir migrantų atžvilgiu“.";2008-05-28;2008-05-31;;1;Renata;Lisovska-Urbanovič;"Vyriausioji specialistė";"Projektų vadybos poskyris"
2044;Serbija;Belgradas;;2008-06-10;"Dalyvauti Europos miestų turizmo asociacijos metinėje generalinėje konferencijoje ir tarptautinėje turizmo parodoje CITY BREAK\’08.";2008-06-11;2008-06-15;;1;Nijolė;Beliukevičienė;Vedėjas;"Turizmo ir miesto įvaizdžio skyrius"
2045;Serbija;Belgradas;;2008-06-10;"Dalyvauti Europos miestų turizmo asociacijos metinėje generalinėje konferencijoje ir tarptautinėje turizmo parodoje CITY BREAK\’08.";2008-06-11;2008-06-15;;1;Jolanta;Beniulienė;Direktorius;"VšĮ Vilniaus turizmo informacijos centras (1)"
2046;"Jungtinė Karalystė";Liverpulis;;2008-06-10;"Dalyvauti „Eurocities“ kultūros forumo narių susitikime.";2008-06-04;2008-06-08;;1;Lijana;Kairienė;Direktorius;"Kultūros ir ugdymo departamentas"
2047;"Jungtinė Karalystė";Liverpulis;;2008-06-10;"Dalyvauti „Eurocities“ kultūros forumo narių susitikime.";2008-06-04;2008-06-08;;1;Veronika;Jaruševičiūtė;"Vyriausioji specialistė";"Projektų vadybos poskyris"
2048;Austrija;Viena;;2008-06-10;"Dalyvauti Europos saugumo ir bendradarbiavimo organizacijoje „Nacionalinių institucijų vaidmuo kovoje su rasizmu ir ksenofobija tautinių mažumų ir migrantų atžvilgiu“.";2008-05-28;2008-05-31;;1;Giedrė;Ūdraitė;"Vyriausiasis specialistas";"Etikos ir nusižengimų tyrimų skyrius"
2049;Austrija;Viena;;2008-06-10;"Dalyvauti Europos saugumo ir bendradarbiavimo organizacijoje „Nacionalinių institucijų vaidmuo kovoje su rasizmu ir ksenofobija tautinių mažumų ir migrantų atžvilgiu“.";2008-05-28;2008-05-31;;1;Dovilė;Veličkaitė;"L. e. vedėjo pavaduotojo pareigas";"Juridinis skyrius"
2061;Vokietija;Miunchenas;"Kvalifikacijos kėlimas/Stažuotė/Mokymai";2008-06-10;"Dalyvauti praktinio mokymo kursuose „Keleivinio trasnporto įmonių vadyba“.";2008-06-08;2008-06-15;;1;Henrikas;Mackela;Vedėjas;"Eismo organizavimo skyrius"
2062;Vokietija;Miunchenas;"Kvalifikacijos kėlimas/Stažuotė/Mokymai";2008-06-10;"Dalyvauti praktinio mokymo kursuose „Keleivinio trasnporto įmonių vadyba“.";2008-06-08;2008-06-15;;1;Kastytis;Lubys;"Poskyrio vedėjas";"Viešojo transporto poskyris"
2063;Lenkija;Poznanė;Kita;2008-06-10;"Dalyvauti Europos miestšų asociacijos „Eurocities“ Ekonominės plėtros forumo dalyvių susitikime.";2008-06-18;2008-06-22;;1;Eglė;Sadaunykienė;"Vyriausiasis specialistas";"Ekonominės analizės skyrius"
2064;Belgija;Briuselis;;2008-06-10;"Dalyvauti konferencijoje „Kova su diskriminacija visuomenėje ir darbo rinkoje“.";2008-06-10;2008-06-14;;1;Irena;Kiselienė;"Poskyrio vedėjas";"Socialinių paslaugų planavimo ir priežiūros poskyris"
2065;Belgija;Briuselis;;2008-06-10;"Dalyvauti konferencijoje „Kova su diskriminacija visuomenėje ir darbo rinkoje“.";2008-06-10;2008-06-14;;1;Birutė;Lavrinovičienė;"Vyriausiasis specialistas";"Socialinių reikalų departamentas"
2066;Lenkija;Varšuva;"Dvišalis bendradarbiavimas";2008-06-10;"Dalyvauti organizacijos „Europos miestai prieš narkotikus“ metinėje merų konferencijoje.";2008-05-27;2008-05-29;;1;Česlav;Olševski;Direktorius;"Saugaus miesto departamentas"
2081;Suomija;Helsinkis;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su Helsinkio miesto  viešojo transporto sistema.";2008-05-29;2008-05-30;;1;Vladimir;Avin;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
2082;Suomija;Helsinkis;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su Helsinkio miesto viešojo transporto sistema.";2008-05-29;2008-05-30;;1;"Vincas Jonas";Karčiauskas;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
2083;Suomija;Helsinkis;"Dvišalis bendradarbiavimas";2008-06-10;"Susipažinti su Helsinkio miesto viešojo transporto sistema.";2008-05-29;2008-05-30;;1;Birutė;Galinienė;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
2084;Estija;Talinas;Projektas;2008-06-10;"Dalyvauti projekto „REBECEE“ darbo grupės susitikime.";2008-06-11;2008-06-13;;1;Kęstutis;Nėnius;"tarybos narys";"Vilniaus miesto savivaldybė"
2101;Suomija;Joensu;"Dvišalis bendradarbiavimas";2008-06-10;"Dalyvauti „Europos kultūros sostinė 2009“ suvenyro įteikimo Joensu miestui renginyje ir Rytų Suomijos parodoje-mugėje.";2008-06-05;2008-06-07;;1;Artur;Liudkovski;"Mero pavaduotojas";"Mero pavaduotojai"
2121;Austrija;Viena;"Dvišalis bendradarbiavimas";2008-07-11;"Dalyvauti Europos saugumo ir bendradarbiavimo organizacijos susitikime romų ir sintų integracijos politikos tema.";2008-07-09;2008-07-11;;1;Graciana;Jagello;"Vyriausiasis specialistas";"Vadybinės ir pedagoginės veiklos išorės audito poskyris"
2122;Prancūzija;Paryžius;;2009-01-07;"Dalyvauti tarptautinėje konferencijoje „Ateities iššūkiai atliekų tvarkybos sektoriuje“.";2008-09-18;2008-09-20;;1;Vita;Braškienė;Vedėjas;"Aplinkos apsaugos skyrius"
2123;Prancūzija;Lionas;;2008-11-26;"Dalyvauti tarptautinėje konferencijoje „Ateities iššūkiai atliekų tvarkybos sektoriuje“.";2008-09-18;2008-09-20;;1;Violeta;Ivinskienė;"Vyriausioji specialistė";"Taršos mažinimo ir programų rengimo poskyris"
2125;Austrija;Viena;"Dvišalis bendradarbiavimas";2008-07-11;"Dalyvauti Europos saugumo ir bendradarbiavimo organizacijos susitikime romų ir sintų integracijos politikos tema.";2008-07-09;2008-07-11;;1;Česlav;Olševski;Direktorius;"Saugaus miesto departamentas"
2126;Austrija;Zalcburgas;;2008-07-11;"Dalyvauti Amerikos-Austrijos fondo organizuojamame seminare „Efektyvus priklausomybės gydymas“.";2008-07-13;2008-07-19;;1;"Emilis ";Subata;Narys;"Sveikstančiųjų alkoholikų ir narkomanų rėmimo"
2127;Meksika;Meksika;"Dvišalis bendradarbiavimas";2008-07-11;"Dalyvauti XVII tarptrautinėje AIDS konferencijoje ir skaityti pranešimą apie moterų, sergančių ŽIV/AIDS ir priklausomybės ligomis, sveikatos priežiūros integraciją Vilniaus mieste.";2008-08-02;2008-08-08;;1;"Emilis ";Subata;Narys;"Sveikstančiųjų alkoholikų ir narkomanų rėmimo"
2128;Danija;Kopenhaga;"Dvišalis bendradarbiavimas";2008-07-11;"Susitikiti su miesto vyriausaisais architekatsi ir pasidalyti miestų architektūrinių parkų kūrimo patirtimi.";2008-07-01;2008-07-02;;1;Artūras;Blotnys;Direktorius;"Miesto plėtros departamentas"
2129;Švedija;Malmė;"Dvišalis bendradarbiavimas";2008-11-25;"Susitikti su miestų vyriausaisiais architektais ir pasidalyti miestų architektūrinių parkų kūrimo patirtimi.";2008-07-01;2008-07-02;;1;Artūras;Blotnys;Direktorius;"Miesto plėtros departamentas"
2130;Latvija;Ryga;Kita;2008-07-11;"Dalyvauti EUROCITIES kultūros forumo narių susitikime.";2008-07-10;2008-07-13;;1;Veronika;Jaruševičiūtė;"Vyriausioji specialistė";"Projektų vadybos poskyris"
2131;Latvija;Ryga;Kita;2008-07-11;"Dalyvauti EUROCITIES kultūros forumo narių susitikime.";2008-07-10;2008-07-13;;1;Vaida;Sikorskaitė;"Vyriausioji specialistė";"Projektų vadybos poskyris"
2132;Prancūzija;Paryžius;;2008-07-11;"Dalyvauti organizacijos „Eurovia Management“ seminare „Naujausios asfalbetonio klojimo technologijos“.";2008-06-29;2008-07-02;;1;Povilas;Stelmokas;Vedėjas;"Eksploatacijos poskyris"
2133;Prancūzija;Merinjakas;;2008-07-11;"Dalyvauti organizacijos „Eurovia Management“ seminare „Naujausios asfalbetonio klojimo technologijos“.";2008-06-29;2008-07-02;;1;Povilas;Stelmokas;Vedėjas;"Eksploatacijos poskyris"
2134;Moldavija;Kišiniovas;Projektas;2008-07-11;"Projekto „veržlus jaunimas sostinėms: Vilnius-Kišiniovas“ dalyvių susitikime.";2008-06-24;2008-06-28;;1;Marius;Skarupskas;"L. e. vedėjo pareigas";"Verslo ir paslaugų skyrius"
2135;Italija;Valencija;;2008-07-11;"Dalyvauti Šizofrenijos mokslinės draugijos organizuojamoje pirmojoje tarptautinėje konferencijoje.";2008-06-20;2008-06-25;;1;Martynas;Marcinkevičius;direktorius;"Vilniaus miesto psichokos sveikatos ligų centras"
2136;Graikija;Salonikai;;2008-07-11;"Dalyvauti tarptautinėje konferencijoje.";2008-06-17;2008-06-22;;1;Rasa;Laiconienė;"Skyriaus vedėjas";"Socialinės paramos skyrius"
2137;Graikija;Salonikai;;2008-07-11;"Dalyvauti tarptautinėje konferencijoje";2008-06-17;2008-08-22;;1;Birutė;Žemgulienė;"Vyriausiasis specialistas";"Dokumentų valdymo skyrius"
2138;Izraelis;Jeruzalė;;2008-07-11;"Dalyvauti seminare-stažuotėje „Mokymas apie holokausktą“.";2008-06-16;2008-06-27;;1;Valentinas;Šapalas;"Poskyrio vedėjas";"Vadybinės ir pedagoginės veiklos išorės audito poskyris"
2139;Vokietija;Kylis;Kita;2008-07-11;"Dalyvauti miesto šventės ir tarptautinio miestų forumo „Klimato pokyčiai, Šiaurės jūros ir Baltijos regionų miestų taikomos strategijos“ renginiuose.";2008-06-20;2008-06-23;;1;Rūta;Matonienė;Vedėjas;"Plėtros projektų skyrius"
2140;Vokietija;Kylis;Kita;2008-07-11;"Dalyvauti miesto šventės ir tarptautinio miestų forumo „Klimato pokyčiai, Šiaurės jūros ir Baltijos regionų miestų taikomos strategijos“ renginiuose.";2008-06-20;2008-06-23;;1;Aistė;Paradnikaitė;"Vyriausiasis specialistas";"Kompetencijos ir ugdymo skyrius"
2141;Vokietija;Kylis;Kita;2008-07-11;"Dalyvauti miesto šventės ir tarptautinio miestų forumo „Klimato pokyčiai, Šiaurės jūros ir Baltijos regionų miestų taikomos strategijos“ renginiuose.";2008-06-20;2008-06-23;;1;Aušra;Urbonaitė;"Vyriausiasis specialistas";"Sutarčių derinimo poskyris"
2142;Lenkija;"Liublino Tamašuva";Projektas;2008-07-11;"dalyvauti Europos Komisijos finansuomamame mainų programos „Europa miestams“ projekte.";2008-06-13;2008-06-17;;1;Hanka;Gžybosvka;direktorė;"Grigiškių vidurinė mokykla"
2143;Lenkija;"Liublino Tamašuva";Projektas;2008-07-11;"Dalyvauti projekto  „Europa-miestams“ realizavimo renigniuose.";2008-06-13;2008-06-17;;1;"Jonas ";Auriukas;Direktorius;"Grigiškių kultūros centras "
2144;Norvegija;Oslas;Kita;2008-07-11;"Dalyvauti Jono Pauliaus II vargo lenkų šeštadieninės mokyklos jubiliejiniuose renginiuose.";2008-06-12;2008-06-17;;1;Jaroslav;Narkevič;"Administracijos direktoriaus pavaduotojas";"Savivaldybės administracija"
2145;Norvegija;Oslas;Kita;2008-07-11;"Dalyvauti Jono Pauliaus II vardo lenkų šeštadieninės mokyklos jubiliejiniuose renginiuose.";2008-06-12;2008-06-17;;1;Edita;Tamošiūnaitė;"Direktoriaus pavaduotojas";"Kultūros ir ugdymo departamentas"
2146;Lenkija;"Liublino Tamašuva";;2008-07-11;"Dalyvauti tarptautiniame seminare „Europa miestams“.";2008-06-13;2008-06-17;;1;Leonard;Klimovič;Seniūnas;"Grigiškių seniūnija"
2147;Lenkija;"Liublino Tamašuva";;2008-07-11;"Dalyvauti tarptautiniame seminare „Europa miestams“.";2008-06-13;2008-06-17;;1;Nadė;Jadko;"vyriausioji specialistė";"Grigiškių seniūnija"
2148;Moldavija;Kišiniovas;;2008-07-11;"Organizuoti mokymo seminarą Moldovos sveikatos priežiūros specialistams bei įvertinti priklausomybės nuo narkotikų gydymo ir ŽIV prevencijos paslaugų kokybę.";2008-06-17;2008-06-21;;1;"Emilis ";Subata;Narys;"Sveikstančiųjų alkoholikų ir narkomanų rėmimo"
2149;Belgija;Briuselis;;2008-07-11;"Dalyvauti konferencijoje „Kova su diskriminacija visuomenėje ir darbo rinkoje.“";2008-06-10;2008-06-14;;1;Genovaitė;Tumienė;"Vyriausiasis specialistas";"Socialinio darbo poskyris"
2150;;;Paroda/Festivalis;2008-07-11;"Dalyvauti III tarptautiniame Baltijos miestų festivalyje.";2008-06-19;2008-06-23;;1;Žilvinas;Abaravičius;Vedėjas;"Užsienio ryšių skyrius"
2151;;;Paroda/Festivalis;2008-07-11;"Dalyvauti III tarptautiniame Baltijos miestų festivalyje.";2008-06-19;2008-06-23;;1;Ina;Irens;"Vyriausiasis specialistas";"Užsienio ryšių skyrius"
2152;;;Paroda/Festivalis;2008-07-11;"Dalyvauti III tarptautiniame Baltijos miestų festivalyje.";2008-06-19;2008-06-23;;1;Dmitrijus;Golovanovas;muzikantas;"Džiazo kvartetas"
2153;;;Paroda/Festivalis;2008-07-11;"Dalyvauti III tarptautiniame Baltijos miestų festivalyje.";2008-06-19;2008-06-23;;1;Darius;Rudys;muzikantas;"Džiazo kvartetas"
2153;;;Paroda/Festivalis;2008-07-11;"Dalyvauti III tarptautiniame Baltijos miestų festivalyje.";2008-06-19;2008-06-23;;1;Vytis;Nivinskas;muzikantas;"Džiazo kvartetas"
2154;;;Paroda/Festivalis;2008-07-11;"Dalyvauti III tarptautiniame Baltijos miestų festivalyje.";2008-06-19;2008-06-23;;1;Daiva;Starinskaitė;muzikantas;"Džiazo kolektyvas „Bitės“"
2155;;;Paroda/Festivalis;2008-07-11;"Dalyvauti III tarptautiniame Baltijos miestų festivalyje.";2008-06-19;2008-06-22;;1;Liudas;Mockūnas;muzikantas;"Džiazo kvartetas"
2156;;;Paroda/Festivalis;2008-07-11;"Dalyvauti III tarptautiniame Baltijos miestų festivalyje.";2008-06-19;2008-06-23;;1;Deividas;Nutautas;muzikantas;"Džiazo kolektyvas „Bitės“"
2157;;;Paroda/Festivalis;2008-07-11;"Dalyvauti III tarptautiniame Baltijos miestų festivalyje.";2008-06-19;2008-06-23;;1;Gediminas;Andriškevičius;muzikantas;"Džiazo kolektyvas „Bitės“"
2158;;;Paroda/Festivalis;2008-07-11;"Dalyvauti III tarptautiniame Baltijos miestų festivalyje.";2008-06-19;2008-06-23;;1;Vytis;Vainilaitis;muzikantas;"Džiazo kolektyvas „Bitės“"
2159;;;Paroda/Festivalis;2008-07-11;"Dalyvauti III tarptautiniame Baltijos miestų festivalyje.";2008-06-19;2008-06-23;;1;Alvydas;Mačiulskas;muzikantas;"Džiazo kolektyvas „Bitės“"
2161;Lenkija;Krokuva;Kita;2008-07-14;"Dalyvauti Veličkų druskos kasyklų įtraukimo į UNESCO paveldo sąrašą 30-ųjų metinių minėjime.";2008-09-04;2008-09-07;;1;"Stanislovas ";Šriūbėnas;Narys;"Miesto plėtros komitetas"
2162;Švedija;Stokholmas;Kita;2008-07-14;"Susipažinti su viešojo transporto ir dviračių infrastruktūros sistema.";2008-07-01;2008-07-03;;1;Vladimir;Avin;Narys;"Kultūros, švietimo, sporto ir jaunimo reikalų komitetas"
2163;Švedija;Stokholmas;Kita;2008-07-14;"Susipažinti su  viešojo transporto  ir dviračių infrastruktūros sistema.";2008-07-01;2008-07-03;;1;Gediminas;Rudžionis;Narys;"Vilniaus miesto savivaldybės tarybos kolegija"
2164;Ispanija;Madridas;Kita;2008-07-14;"Susipažinti su viešojo transporto ir automobilių stovėjimo sistema.";2008-06-25;2008-06-27;;1;Remigijus;Žemaitaitis;"Mero patarėjas";"Mero patarėjai"
2165;Ispanija;Madridas;Kita;2008-07-14;"Susipažinti su viešojo transporto ir automobilių stovėjimo sistema.";2008-06-25;2008-06-27;;1;"Paulius ";Paulionis;"Tarybos sekretorius";"Tarybos sekretorius"
2166;Norvegija;Oslas;Kita;2008-07-14;"Dalyvauti Jono Pauliaus II vardo lenkų šeštadieninės mokyklos jubiliejiniuose renginiuose.";2008-06-12;2008-06-17;;1;Jaroslav;Kaminski;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
2167;Vokietija;Kylis;;2008-07-14;"Dalyvauti miesto šventės ir tarptautinio miestų forumo „Klimato pokyčiai, Šiaurės jūros ir Baltijos regionų miestų taikomos strategijos“ renginiuose.";2008-06-20;2008-06-23;;1;Vitalija;Kliukienė;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
2181;Kroatija;Zagrebas;Kita;2008-07-14;"Dalyvauti Europos Tarybos programos „Pasipriešink smūgiui“ oficialiame pristatyme.";2008-06-14;2008-06-16;;1;Violeta;Podolskaitė;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
2201;Prancūzija;Klermonas-Feranas;Kita;2008-07-30;"Susipažinti su miestų viešojo transporto sistema";2008-07-23;2008-07-26;;1;Vladimiras;Avinas;"tarybos narys";"Vilniaus miesto savivaldybė"
2202;Prancūzija;Renas;Kita;2008-07-30;"Susipažinti su miestų viešojo transporto sistema.";2008-07-23;2008-07-26;;1;Vladimiras;Avinas;"tarybos narys";"Vilniaus miesto savivaldybė"
2203;Prancūzija;Strasbūras;Kita;2008-07-30;"Susipažinti su miestų viešojo transporto sistema";2008-07-23;2008-07-26;;1;Vladimiras;Avinas;"tarybos narys";"Vilniaus miesto savivaldybė"
2204;Prancūzija;Renas;Kita;2008-07-30;"Susipažinti su miestų viešojo transporto sistema";2008-07-23;2008-07-24;;1;Juozas;Imbrasas;meras;"Vilniaus miesto savivaldybė"
2221;Lenkija;Varšuva;Paroda/Festivalis;2008-07-30;"Dalyvauti turizmo parodoje „Tour and Travel 2008“.";2008-09-24;2008-09-28;;1;Laima;Zavistovskienė;"Vyriausioji specialistė";"Turizmo ir miesto įvaizdžio skyrius"
2222;Čekija;Kostelecas;Paroda/Festivalis;2008-07-30;"Dalyvauti tarptautiniame folkloro festivalyje.";2008-08-18;2008-08-26;;1;"Milda ";Ričkutė;Direktorius;"Vilniaus etninės kultūros centras "
2223;Čekija;Praha;Kita;2008-07-30;"Susipažinti  su viešojo transporto sistema.";2008-07-24;2008-07-25;;1;Tadeuš;Lavrynovič;"direktoriaus pavaduotojas";"Vilniaus miesto savivaldybės administracija Miesto ūkio departamentas"
2224;Čekija;Praha;Kita;2008-07-30;"Susipažinti su viešojo transporto sistema.";2008-07-24;2008-07-25;;1;Henrikas;Mackela;Vedėjas;"Eismo organizavimo skyrius"
2225;Latvija;Ryga;Kita;2008-07-30;"Susipažinti su Latvijos Respublikos sveikatos priežiūros organizavimu.";2008-07-24;2008-07-25;;1;Leonardas;Streikus;direktorius;"Viešoji įstaiga Vilniaus greitosios pagalbos universitetinė ligoninė"
2226;Prancūzija;Klermonas-Feranas;Kita;2008-07-30;"Susipažinti su miestų viešojo transporto sistema";2008-07-23;2008-07-26;;1;Jonas;Urbanavičius;"direktoriaus pavaduotojas";"Vilniaus miesto savivaldybė Administracija"
2227;Prancūzija;Renas;Kita;2008-07-30;"Susipažinti su miestų viešojo transporto sistema";2008-07-23;2008-07-26;;1;Jonas;Urbanavičius;"Administracijos direktoriaus pavaduotojas";"Savivaldybės administracija"
2228;Prancūzija;Strasbūras;Kita;2008-07-30;"Susipažinti su miestų viešojo transporto sistema";2008-07-23;2008-07-26;;1;Jonas;Urbanavičius;"Administracijos direktoriaus pavaduotojas";"Savivaldybės administracija"
2229;Prancūzija;Klermonas-Feranas;Kita;2008-07-30;"Susipažinti su miestų viešojo transporto sistema";2008-07-23;2008-07-26;;1;Vaidotas;Antanavičius;Direktorius;"SĮ „Susisiekimo paslaugos&quot;"
2230;Prancūzija;Renas;Kita;2008-07-30;"Susipažinti su miestų viešojo transporto sistema";2008-07-23;2008-07-26;;1;Vaidotas;Antanavičius;Direktorius;"SĮ „Susisiekimo paslaugos&quot;"
2231;Prancūzija;Strasbūras;Kita;2008-07-30;"Susipažinti su miestų viešojo transporto sistema";2008-07-23;2008-07-26;;1;Vaidotas;Antanavičius;Direktorius;"SĮ „Susisiekimo paslaugos&quot;"
2232;Olandija;;Projektas;2008-07-30;"Dalyvauti pažintiniame vizite pagal projektą „metodologijos sukūrimas paciento patikėtinio pareigybės įdiegimui Lietuvoje, naudojant Nyderlandų patirtį“.";2008-07-22;2008-07-26;;1;Justina;Golubovska;"Vyriausiasis specialistas";"Sveikatos skyrius"
